row_index,gold,pred,raw_pred_for_metrics,is_correct
4921,Pass,Pass,Pass,True
4922,Withdrawn,Pass,Pass,False
4923,Pass,Pass,Pass,True
4924,Pass,Pass,Pass,True
4925,Fail,Pass,Pass,False
4926,Pass,Pass,Pass,True
4927,Pass,Pass,Pass,True
4928,Withdrawn,Pass,Pass,False
4929,Pass,Pass,Pass,True
4930,Fail,Pass,Pass,False
4931,Pass,Pass,Pass,True
4932,Pass,Pass,Pass,True
4933,Fail,Pass,Pass,False
4934,Pass,Pass,Pass,True
4935,Withdrawn,Pass,Pass,False
4936,Fail,Pass,Pass,False
4937,Pass,Pass,Pass,True
4938,Distinction,Distinction,Distinction,True
4939,Withdrawn,Fail,Fail,False
4940,Withdrawn,Pass,Pass,False
4941,Fail,Pass,Pass,False
4942,Fail,Pass,Pass,False
4943,Distinction,Pass,Pass,False
4944,Pass,Pass,Pass,True
4945,Pass,Pass,Pass,True
4946,Withdrawn,Pass,Pass,False
4947,Pass,Pass,Pass,True
4948,Pass,Pass,Pass,True
4949,Pass,Pass,Pass,True
4950,Fail,Pass,Pass,False
4951,Fail,Pass,Pass,False
4952,Pass,Pass,Pass,True
4953,Pass,Pass,Pass,True
4954,Pass,Pass,Pass,True
4955,Withdrawn,Pass,Pass,False
4956,Fail,Pass,Pass,False
4957,Fail,Pass,Pass,False
4958,Withdrawn,Pass,Pass,False
4959,Withdrawn,Pass,Pass,False
4960,Pass,Pass,Pass,True
4961,Withdrawn,Pass,Pass,False
4962,Fail,Pass,Pass,False
4963,Pass,Pass,Pass,True
4964,Distinction,Pass,Pass,False
4965,Pass,Pass,Pass,True
4966,Withdrawn,Pass,Pass,False
4967,Distinction,Pass,Pass,False
4968,Pass,Pass,Pass,True
4969,Withdrawn,Pass,Pass,False
4970,Withdrawn,Distinction,Distinction,False
4971,Fail,Pass,Pass,False
4972,Pass,Pass,Pass,True
4973,Fail,Pass,Pass,False
4974,Fail,Pass,Pass,False
4975,Distinction,Pass,Pass,False
4976,Pass,Pass,Pass,True
4977,Withdrawn,Pass,Pass,False
4978,Pass,Pass,Pass,True
4979,Fail,Pass,Pass,False
4980,Pass,Pass,Pass,True
4981,Pass,Pass,Pass,True
4982,Pass,Pass,Pass,True
4983,Withdrawn,Pass,Pass,False
4984,Pass,Pass,Pass,True
4985,Pass,Pass,Pass,True
4986,Withdrawn,Fail,Fail,False
4987,Pass,Pass,Pass,True
4988,Pass,Pass,Pass,True
4989,Pass,Pass,Pass,True
4990,Pass,Pass,Pass,True
4991,Pass,Pass,Pass,True
4992,Withdrawn,Pass,Pass,False
4993,Pass,Pass,Pass,True
4994,Fail,Pass,Pass,False
4995,Withdrawn,Pass,Pass,False
4996,Distinction,Distinction,Distinction,True
4997,Pass,Pass,Pass,True
4998,Withdrawn,Fail,Fail,False
4999,Distinction,Pass,Pass,False
5000,Fail,Pass,Pass,False
5001,Pass,Pass,Pass,True
5002,Pass,Pass,Pass,True
5003,Withdrawn,Pass,Pass,False
5004,Pass,Pass,Pass,True
5005,Withdrawn,Pass,Pass,False
5006,Fail,Pass,Pass,False
5007,Withdrawn,Pass,Pass,False
5008,Fail,Pass,Pass,False
5009,Pass,Pass,Pass,True
5010,Pass,Pass,Pass,True
5011,Pass,Pass,Pass,True
5012,Fail,Pass,Pass,False
5013,Withdrawn,Pass,Pass,False
5014,Pass,Pass,Pass,True
5015,Pass,Pass,Pass,True
5016,Fail,Pass,Pass,False
5017,Fail,Pass,Pass,False
5018,Pass,Pass,Pass,True
5019,Pass,Pass,Pass,True
5020,Withdrawn,Fail,Fail,False
5021,Withdrawn,Distinction,Distinction,False
5022,Pass,Pass,Pass,True
5023,Pass,Distinction,Distinction,False
5024,Withdrawn,Pass,Pass,False
5025,Pass,Pass,Pass,True
5026,Pass,Pass,Pass,True
5027,Withdrawn,Fail,Fail,False
5028,Pass,Pass,Pass,True
5029,Fail,Pass,Pass,False
5030,Fail,Pass,Pass,False
5031,Pass,Pass,Pass,True
5032,Pass,Pass,Pass,True
5033,Fail,Pass,Pass,False
5034,Withdrawn,Pass,Pass,False
5035,Withdrawn,Pass,Pass,False
5036,Withdrawn,Pass,Pass,False
5037,Pass,Pass,Pass,True
5038,Pass,Pass,Pass,True
5039,Pass,Pass,Pass,True
5040,Pass,Pass,Pass,True
5041,Withdrawn,Fail,Fail,False
5042,Pass,Pass,Pass,True
5043,Withdrawn,Pass,Pass,False
5044,Pass,Pass,Pass,True
5045,Distinction,Distinction,Distinction,True
5046,Fail,Pass,Pass,False
5047,Pass,Pass,Pass,True
5048,Fail,Pass,Pass,False
5049,Withdrawn,Distinction,Distinction,False
5050,Fail,Pass,Pass,False
5051,Withdrawn,Pass,Pass,False
5052,Withdrawn,Fail,Fail,False
5053,Pass,Pass,Pass,True
5054,Withdrawn,Pass,Pass,False
5055,Withdrawn,Pass,Pass,False
5056,Fail,Pass,Pass,False
5057,Withdrawn,Pass,Pass,False
5058,Withdrawn,Distinction,Distinction,False
5059,Fail,Pass,Pass,False
5060,Withdrawn,Pass,Pass,False
5061,Distinction,Pass,Pass,False
5062,Pass,Pass,Pass,True
5063,Pass,Pass,Pass,True
5064,Pass,Pass,Pass,True
5065,Pass,Pass,Pass,True
5066,Withdrawn,Pass,Pass,False
5067,Fail,Pass,Pass,False
5068,Pass,Pass,Pass,True
5069,Fail,Pass,Pass,False
5070,Fail,Pass,Pass,False
5071,Fail,Pass,Pass,False
5072,Pass,Pass,Pass,True
5073,Fail,Pass,Pass,False
5074,Withdrawn,Pass,Pass,False
5075,Fail,Pass,Pass,False
5076,Distinction,Pass,Pass,False
5077,Distinction,Pass,Pass,False
5078,Withdrawn,Pass,Pass,False
5079,Fail,Pass,Pass,False
5080,Withdrawn,Pass,Pass,False
5081,Withdrawn,Fail,Fail,False
5082,Withdrawn,Pass,Pass,False
5083,Withdrawn,Pass,Pass,False
5084,Withdrawn,Pass,Pass,False
5085,Pass,Pass,Pass,True
5086,Pass,Pass,Pass,True
5087,Distinction,Distinction,Distinction,True
5088,Pass,Pass,Pass,True
5089,Withdrawn,Fail,Fail,False
5090,Withdrawn,Fail,Fail,False
5091,Withdrawn,Pass,Pass,False
5092,Withdrawn,Pass,Pass,False
5093,Fail,Pass,Pass,False
5094,Withdrawn,Pass,Pass,False
5095,Pass,Distinction,Distinction,False
5096,Pass,Pass,Pass,True
5097,Pass,Pass,Pass,True
5098,Fail,Pass,Pass,False
5099,Pass,Pass,Pass,True
5100,Pass,Pass,Pass,True
5101,Distinction,Pass,Pass,False
5102,Withdrawn,Pass,Pass,False
5103,Fail,Distinction,Distinction,False
5104,Pass,Pass,Pass,True
5105,Distinction,Pass,Pass,False
5106,Pass,Pass,Pass,True
5107,Pass,Fail,Fail,False
5108,Pass,Pass,Pass,True
5109,Distinction,Pass,Pass,False
5110,Fail,Pass,Pass,False
5111,Distinction,Pass,Pass,False
5112,Pass,Pass,Pass,True
5113,Withdrawn,Pass,Pass,False
5114,Withdrawn,Pass,Pass,False
5115,Withdrawn,Pass,Pass,False
5116,Pass,Pass,Pass,True
5117,Fail,Pass,Pass,False
5118,Fail,Pass,Pass,False
5119,Fail,Pass,Pass,False
5120,Pass,Pass,Pass,True
5121,Distinction,Distinction,Distinction,True
5122,Pass,Pass,Pass,True
5123,Pass,Pass,Pass,True
5124,Pass,Pass,Pass,True
5125,Fail,Pass,Pass,False
5126,Pass,Pass,Pass,True
5127,Withdrawn,Pass,Pass,False
5128,Pass,Pass,Pass,True
5129,Distinction,Pass,Pass,False
5130,Withdrawn,Pass,Pass,False
5131,Distinction,Pass,Pass,False
5132,Fail,Pass,Pass,False
5133,Withdrawn,Pass,Pass,False
5134,Fail,Pass,Pass,False
5135,Fail,Pass,Pass,False
5136,Pass,Pass,Pass,True
5137,Withdrawn,Pass,Pass,False
5138,Pass,Pass,Pass,True
5139,Withdrawn,Fail,Fail,False
5140,Fail,Pass,Pass,False
5141,Fail,Fail,Fail,True
5142,Pass,Pass,Pass,True
5143,Withdrawn,Pass,Pass,False
5144,Pass,Pass,Pass,True
5145,Pass,Pass,Pass,True
5146,Fail,Fail,Fail,True
5147,Pass,Pass,Pass,True
5148,Fail,Pass,Pass,False
5149,Withdrawn,Distinction,Distinction,False
5150,Pass,Pass,Pass,True
5151,Pass,Pass,Pass,True
5152,Fail,Pass,Pass,False
5153,Fail,Pass,Pass,False
5154,Fail,Pass,Pass,False
5155,Fail,Fail,Fail,True
5156,Withdrawn,Pass,Pass,False
5157,Distinction,Distinction,Distinction,True
5158,Fail,Pass,Pass,False
5159,Fail,Pass,Pass,False
5160,Fail,Pass,Pass,False
5161,Pass,Pass,Pass,True
5162,Withdrawn,Pass,Pass,False
5163,Pass,Pass,Pass,True
5164,Distinction,Distinction,Distinction,True
5165,Pass,Pass,Pass,True
5166,Pass,Pass,Pass,True
5167,Fail,Pass,Pass,False
5168,Pass,Pass,Pass,True
5169,Pass,Pass,Pass,True
5170,Withdrawn,Pass,Pass,False
5171,Pass,Pass,Pass,True
5172,Withdrawn,Pass,Pass,False
5173,Withdrawn,Pass,Pass,False
5174,Withdrawn,Pass,Pass,False
5175,Withdrawn,Pass,Pass,False
5176,Withdrawn,Pass,Pass,False
5177,Fail,Pass,Pass,False
5178,Withdrawn,Pass,Pass,False
5179,Pass,Pass,Pass,True
5180,Pass,Pass,Pass,True
5181,Withdrawn,Pass,Pass,False
5182,Pass,Pass,Pass,True
5183,Withdrawn,Pass,Pass,False
5184,Pass,Pass,Pass,True
5185,Withdrawn,Pass,Pass,False
5186,Withdrawn,Pass,Pass,False
5187,Pass,Pass,Pass,True
5188,Withdrawn,Pass,Pass,False
5189,Withdrawn,Fail,Fail,False
5190,Pass,Pass,Pass,True
5191,Pass,Pass,Pass,True
5192,Withdrawn,Distinction,Distinction,False
5193,Withdrawn,Pass,Pass,False
5194,Fail,Pass,Pass,False
5195,Pass,Pass,Pass,True
5196,Fail,Pass,Pass,False
5197,Pass,Pass,Pass,True
5198,Withdrawn,Pass,Pass,False
5199,Fail,Pass,Pass,False
5200,Pass,Pass,Pass,True
5201,Fail,Pass,Pass,False
5202,Distinction,Pass,Pass,False
5203,Fail,Pass,Pass,False
5204,Fail,Fail,Fail,True
5205,Withdrawn,Fail,Fail,False
5206,Pass,Pass,Pass,True
5207,Pass,Pass,Pass,True
5208,Distinction,Pass,Pass,False
5209,Distinction,Pass,Pass,False
5210,Withdrawn,Pass,Pass,False
5211,Withdrawn,Pass,Pass,False
5212,Withdrawn,Pass,Pass,False
5213,Pass,Pass,Pass,True
5214,Distinction,Pass,Pass,False
5215,Withdrawn,Fail,Fail,False
5216,Pass,Pass,Pass,True
5217,Distinction,Pass,Pass,False
5218,Fail,Pass,Pass,False
5219,Fail,Pass,Pass,False
5220,Withdrawn,Pass,Pass,False
5221,Pass,Pass,Pass,True
5222,Withdrawn,Pass,Pass,False
5223,Pass,Pass,Pass,True
5224,Withdrawn,Pass,Pass,False
5225,Pass,Pass,Pass,True
5226,Fail,Fail,Fail,True
5227,Pass,Pass,Pass,True
5228,Withdrawn,Fail,Fail,False
5229,Withdrawn,Pass,Pass,False
5230,Distinction,Pass,Pass,False
5231,Pass,Pass,Pass,True
5232,Pass,Pass,Pass,True
5233,Distinction,Pass,Pass,False
5234,Fail,Pass,Pass,False
5235,Pass,Pass,Pass,True
5236,Withdrawn,Pass,Pass,False
5237,Pass,Pass,Pass,True
5238,Pass,Pass,Pass,True
5239,Pass,Pass,Pass,True
5240,Fail,Pass,Pass,False
5241,Withdrawn,Pass,Pass,False
5242,Distinction,Pass,Pass,False
5243,Pass,Pass,Pass,True
5244,Withdrawn,Pass,Pass,False
5245,Withdrawn,Pass,Pass,False
5246,Withdrawn,Pass,Pass,False
5247,Distinction,Pass,Pass,False
5248,Pass,Pass,Pass,True
5249,Withdrawn,Pass,Pass,False
5250,Withdrawn,Fail,Fail,False
5251,Pass,Pass,Pass,True
5252,Pass,Pass,Pass,True
5253,Pass,Pass,Pass,True
5254,Pass,Pass,Pass,True
5255,Withdrawn,Pass,Pass,False
5256,Fail,Pass,Pass,False
5257,Pass,Pass,Pass,True
5258,Pass,Pass,Pass,True
5259,Withdrawn,Pass,Pass,False
5260,Fail,Pass,Pass,False
5261,Pass,Pass,Pass,True
5262,Withdrawn,Pass,Pass,False
5263,Fail,Pass,Pass,False
5264,Fail,Pass,Pass,False
5265,Pass,Pass,Pass,True
5266,Fail,Pass,Pass,False
5267,Fail,Pass,Pass,False
5268,Withdrawn,Pass,Pass,False
5269,Withdrawn,Pass,Pass,False
5270,Distinction,Pass,Pass,False
5271,Withdrawn,Pass,Pass,False
5272,Withdrawn,Distinction,Distinction,False
5273,Withdrawn,Fail,Fail,False
5274,Fail,Pass,Pass,False
5275,Pass,Pass,Pass,True
5276,Withdrawn,Pass,Pass,False
5277,Fail,Pass,Pass,False
5278,Pass,Pass,Pass,True
5279,Withdrawn,Pass,Pass,False
5280,Pass,Pass,Pass,True
5281,Pass,Pass,Pass,True
5282,Fail,Pass,Pass,False
5283,Distinction,Pass,Pass,False
5284,Pass,Pass,Pass,True
5285,Pass,Pass,Pass,True
5286,Withdrawn,Pass,Pass,False
5287,Withdrawn,Pass,Pass,False
5288,Withdrawn,Pass,Pass,False
5289,Fail,Pass,Pass,False
5290,Pass,Pass,Pass,True
5291,Pass,Pass,Pass,True
5292,Withdrawn,Pass,Pass,False
5293,Withdrawn,Pass,Pass,False
5294,Withdrawn,Pass,Pass,False
5295,Fail,Pass,Pass,False
5296,Pass,Pass,Pass,True
5297,Withdrawn,Pass,Pass,False
5298,Fail,Pass,Pass,False
5299,Withdrawn,Pass,Pass,False
5300,Fail,Pass,Pass,False
5301,Fail,Pass,Pass,False
5302,Pass,Pass,Pass,True
5303,Pass,Pass,Pass,True
5304,Withdrawn,Pass,Pass,False
5305,Withdrawn,Pass,Pass,False
5306,Withdrawn,Pass,Pass,False
5307,Withdrawn,Pass,Pass,False
5308,Fail,Pass,Pass,False
5309,Withdrawn,Pass,Pass,False
5310,Pass,Pass,Pass,True
5311,Fail,Pass,Pass,False
5312,Withdrawn,Pass,Pass,False
5313,Pass,Pass,Pass,True
5314,Distinction,Distinction,Distinction,True
5315,Fail,Pass,Pass,False
5316,Distinction,Pass,Pass,False
5317,Pass,Pass,Pass,True
5318,Pass,Pass,Pass,True
5319,Pass,Pass,Pass,True
5320,Withdrawn,Pass,Pass,False
5321,Pass,Pass,Pass,True
5322,Pass,Pass,Pass,True
5323,Distinction,Pass,Pass,False
5324,Pass,Pass,Pass,True
5325,Fail,Pass,Pass,False
5326,Withdrawn,Pass,Pass,False
5327,Fail,Pass,Pass,False
5328,Fail,Pass,Pass,False
5329,Pass,Pass,Pass,True
5330,Fail,Pass,Pass,False
5331,Withdrawn,Fail,Fail,False
5332,Withdrawn,Pass,Pass,False
5333,Withdrawn,Pass,Pass,False
5334,Withdrawn,Pass,Pass,False
5335,Distinction,Pass,Pass,False
5336,Fail,Pass,Pass,False
5337,Pass,Pass,Pass,True
5338,Withdrawn,Distinction,Distinction,False
5339,Withdrawn,Pass,Pass,False
5340,Fail,Pass,Pass,False
5341,Withdrawn,Pass,Pass,False
5342,Withdrawn,Pass,Pass,False
5343,Fail,Pass,Pass,False
5344,Pass,Pass,Pass,True
5345,Withdrawn,Pass,Pass,False
5346,Fail,Pass,Pass,False
5347,Distinction,Pass,Pass,False
5348,Pass,Pass,Pass,True
5349,Fail,Pass,Pass,False
5350,Withdrawn,Pass,Pass,False
5351,Pass,Pass,Pass,True
5352,Withdrawn,Pass,Pass,False
5353,Pass,Pass,Pass,True
5354,Withdrawn,Pass,Pass,False
5355,Pass,Pass,Pass,True
5356,Pass,Pass,Pass,True
5357,Distinction,Pass,Pass,False
5358,Withdrawn,Pass,Pass,False
5359,Fail,Pass,Pass,False
5360,Withdrawn,Pass,Pass,False
5361,Pass,Pass,Pass,True
5362,Pass,Pass,Pass,True
5363,Withdrawn,Pass,Pass,False
5364,Pass,Pass,Pass,True
5365,Pass,Pass,Pass,True
5366,Withdrawn,Fail,Fail,False
5367,Pass,Pass,Pass,True
5368,Fail,Pass,Pass,False
5369,Fail,Pass,Pass,False
5370,Pass,Pass,Pass,True
5371,Withdrawn,Pass,Pass,False
5372,Withdrawn,Pass,Pass,False
5373,Fail,Fail,Fail,True
5374,Withdrawn,Pass,Pass,False
5375,Fail,Pass,Pass,False
5376,Pass,Pass,Pass,True
5377,Fail,Pass,Pass,False
5378,Fail,Pass,Pass,False
5379,Fail,Pass,Pass,False
5380,Pass,Pass,Pass,True
5381,Pass,Pass,Pass,True
5382,Fail,Pass,Pass,False
5383,Withdrawn,Distinction,Distinction,False
5384,Pass,Pass,Pass,True
5385,Pass,Pass,Pass,True
5386,Withdrawn,Fail,Fail,False
5387,Withdrawn,Pass,Pass,False
5388,Fail,Pass,Pass,False
5389,Fail,Pass,Pass,False
5390,Pass,Pass,Pass,True
5391,Withdrawn,Pass,Pass,False
5392,Pass,Pass,Pass,True
5393,Pass,Pass,Pass,True
5394,Pass,Pass,Pass,True
5395,Pass,Pass,Pass,True
5396,Pass,Pass,Pass,True
5397,Pass,Pass,Pass,True
5398,Withdrawn,Fail,Fail,False
5399,Pass,Pass,Pass,True
5400,Withdrawn,Pass,Pass,False
5401,Fail,Pass,Pass,False
5402,Withdrawn,Pass,Pass,False
5403,Pass,Pass,Pass,True
5404,Fail,Pass,Pass,False
5405,Pass,Pass,Pass,True
5406,Pass,Pass,Pass,True
5407,Pass,Distinction,Distinction,False
5408,Pass,Pass,Pass,True
5409,Fail,Pass,Pass,False
5410,Pass,Pass,Pass,True
5411,Withdrawn,Pass,Pass,False
5412,Pass,Pass,Pass,True
5413,Pass,Pass,Pass,True
5414,Withdrawn,Pass,Pass,False
5415,Fail,Pass,Pass,False
5416,Fail,Pass,Pass,False
5417,Withdrawn,Pass,Pass,False
5418,Withdrawn,Pass,Pass,False
5419,Pass,Pass,Pass,True
5420,Pass,Pass,Pass,True
5421,Fail,Pass,Pass,False
5422,Pass,Pass,Pass,True
5423,Pass,Pass,Pass,True
5424,Fail,Fail,Fail,True
5425,Fail,Pass,Pass,False
5426,Pass,Pass,Pass,True
5427,Withdrawn,Pass,Pass,False
5428,Withdrawn,Pass,Pass,False
5429,Withdrawn,Pass,Pass,False
5430,Pass,Pass,Pass,True
5431,Pass,Pass,Pass,True
5432,Distinction,Distinction,Distinction,True
5433,Distinction,Distinction,Distinction,True
5434,Withdrawn,Fail,Fail,False
5435,Withdrawn,Pass,Pass,False
5436,Fail,Pass,Pass,False
5437,Pass,Pass,Pass,True
5438,Pass,Pass,Pass,True
5439,Withdrawn,Pass,Pass,False
5440,Withdrawn,Pass,Pass,False
5441,Pass,Distinction,Distinction,False
5442,Pass,Pass,Pass,True
5443,Withdrawn,Pass,Pass,False
5444,Fail,Pass,Pass,False
5445,Withdrawn,Pass,Pass,False
5446,Fail,Pass,Pass,False
5447,Withdrawn,Pass,Pass,False
5448,Pass,Pass,Pass,True
5449,Withdrawn,Pass,Pass,False
5450,Withdrawn,Pass,Pass,False
5451,Pass,Pass,Pass,True
5452,Pass,Pass,Pass,True
5453,Withdrawn,Pass,Pass,False
5454,Fail,Pass,Pass,False
5455,Withdrawn,Pass,Pass,False
5456,Withdrawn,Pass,Pass,False
5457,Pass,Pass,Pass,True
5458,Pass,Pass,Pass,True
5459,Pass,Pass,Pass,True
5460,Withdrawn,Pass,Pass,False
5461,Pass,Pass,Pass,True
5462,Withdrawn,Pass,Pass,False
5463,Fail,Pass,Pass,False
5464,Withdrawn,Pass,Pass,False
5465,Fail,Pass,Pass,False
5466,Pass,Pass,Pass,True
5467,Distinction,Pass,Pass,False
5468,Withdrawn,Pass,Pass,False
5469,Distinction,Pass,Pass,False
5470,Withdrawn,Pass,Pass,False
5471,Pass,Pass,Pass,True
5472,Withdrawn,Pass,Pass,False
5473,Distinction,Distinction,Distinction,True
5474,Pass,Pass,Pass,True
5475,Pass,Pass,Pass,True
5476,Pass,Pass,Pass,True
5477,Pass,Pass,Pass,True
5478,Pass,Pass,Pass,True
5479,Pass,Pass,Pass,True
5480,Pass,Pass,Pass,True
5481,Pass,Distinction,Distinction,False
5482,Pass,Pass,Pass,True
5483,Pass,Pass,Pass,True
5484,Withdrawn,Pass,Pass,False
5485,Distinction,Distinction,Distinction,True
5486,Pass,Pass,Pass,True
5487,Withdrawn,Pass,Pass,False
5488,Distinction,Distinction,Distinction,True
5489,Pass,Pass,Pass,True
5490,Pass,Distinction,Distinction,False
5491,Distinction,Pass,Pass,False
5492,Pass,Pass,Pass,True
5493,Pass,Pass,Pass,True
5494,Withdrawn,Pass,Pass,False
5495,Fail,Pass,Pass,False
5496,Pass,Pass,Pass,True
5497,Withdrawn,Pass,Pass,False
5498,Distinction,Pass,Pass,False
5499,Withdrawn,Pass,Pass,False
5500,Withdrawn,Pass,Pass,False
5501,Pass,Pass,Pass,True
5502,Pass,Pass,Pass,True
5503,Pass,Pass,Pass,True
5504,Withdrawn,Pass,Pass,False
5505,Distinction,Pass,Pass,False
5506,Pass,Pass,Pass,True
5507,Pass,Pass,Pass,True
5508,Fail,Pass,Pass,False
5509,Pass,Pass,Pass,True
5510,Withdrawn,Pass,Pass,False
5511,Pass,Pass,Pass,True
5512,Pass,Pass,Pass,True
5513,Withdrawn,Fail,Fail,False
5514,Pass,Pass,Pass,True
5515,Withdrawn,Fail,Fail,False
5516,Distinction,Distinction,Distinction,True
5517,Withdrawn,Fail,Fail,False
5518,Pass,Pass,Pass,True
5519,Withdrawn,Pass,Pass,False
5520,Withdrawn,Pass,Pass,False
5521,Pass,Pass,Pass,True
5522,Pass,Pass,Pass,True
5523,Pass,Pass,Pass,True
5524,Pass,Pass,Pass,True
5525,Pass,Pass,Pass,True
5526,Pass,Pass,Pass,True
5527,Pass,Pass,Pass,True
5528,Fail,Pass,Pass,False
5529,Pass,Pass,Pass,True
5530,Distinction,Distinction,Distinction,True
5531,Pass,Pass,Pass,True
5532,Pass,Pass,Pass,True
5533,Withdrawn,Pass,Pass,False
5534,Withdrawn,Pass,Pass,False
5535,Distinction,Pass,Pass,False
5536,Pass,Pass,Pass,True
5537,Pass,Pass,Pass,True
5538,Fail,Pass,Pass,False
5539,Pass,Pass,Pass,True
5540,Pass,Pass,Pass,True
5541,Fail,Pass,Pass,False
5542,Pass,Pass,Pass,True
5543,Fail,Pass,Pass,False
5544,Fail,Pass,Pass,False
5545,Fail,Pass,Pass,False
5546,Withdrawn,Pass,Pass,False
5547,Fail,Pass,Pass,False
5548,Fail,Pass,Pass,False
5549,Distinction,Pass,Pass,False
5550,Withdrawn,Pass,Pass,False
5551,Fail,Pass,Pass,False
5552,Fail,Pass,Pass,False
5553,Distinction,Distinction,Distinction,True
5554,Fail,Pass,Pass,False
5555,Pass,Pass,Pass,True
5556,Withdrawn,Fail,Fail,False
5557,Pass,Pass,Pass,True
5558,Withdrawn,Pass,Pass,False
5559,Pass,Pass,Pass,True
5560,Withdrawn,Pass,Pass,False
5561,Withdrawn,Pass,Pass,False
5562,Pass,Pass,Pass,True
5563,Fail,Pass,Pass,False
5564,Fail,Pass,Pass,False
5565,Pass,Pass,Pass,True
5566,Pass,Pass,Pass,True
5567,Withdrawn,Pass,Pass,False
5568,Pass,Pass,Pass,True
5569,Pass,Pass,Pass,True
5570,Withdrawn,Pass,Pass,False
5571,Fail,Pass,Pass,False
5572,Pass,Pass,Pass,True
5573,Pass,Pass,Pass,True
5574,Withdrawn,Pass,Pass,False
5575,Pass,Pass,Pass,True
5576,Pass,Pass,Pass,True
5577,Fail,Pass,Pass,False
5578,Withdrawn,Pass,Pass,False
5579,Pass,Pass,Pass,True
5580,Distinction,Pass,Pass,False
5581,Pass,Pass,Pass,True
5582,Withdrawn,Pass,Pass,False
5583,Pass,Pass,Pass,True
5584,Pass,Pass,Pass,True
5585,Pass,Pass,Pass,True
5586,Pass,Pass,Pass,True
5587,Pass,Pass,Pass,True
5588,Fail,Pass,Pass,False
5589,Pass,Pass,Pass,True
5590,Distinction,Distinction,Distinction,True
5591,Pass,Pass,Pass,True
5592,Pass,Pass,Pass,True
5593,Distinction,Distinction,Distinction,True
5594,Pass,Pass,Pass,True
5595,Withdrawn,Pass,Pass,False
5596,Distinction,Pass,Pass,False
5597,Pass,Pass,Pass,True
5598,Withdrawn,Pass,Pass,False
5599,Pass,Pass,Pass,True
5600,Pass,Pass,Pass,True
5601,Pass,Pass,Pass,True
5602,Withdrawn,Pass,Pass,False
5603,Pass,Pass,Pass,True
5604,Withdrawn,Pass,Pass,False
5605,Pass,Pass,Pass,True
5606,Fail,Fail,Fail,True
5607,Fail,Pass,Pass,False
5608,Distinction,Pass,Pass,False
5609,Withdrawn,Pass,Pass,False
5610,Withdrawn,Pass,Pass,False
5611,Distinction,Distinction,Distinction,True
5612,Fail,Pass,Pass,False
5613,Withdrawn,Pass,Pass,False
5614,Withdrawn,Pass,Pass,False
5615,Fail,Pass,Pass,False
5616,Withdrawn,Pass,Pass,False
5617,Fail,Pass,Pass,False
5618,Distinction,Pass,Pass,False
5619,Fail,Pass,Pass,False
5620,Pass,Pass,Pass,True
5621,Pass,Pass,Pass,True
5622,Withdrawn,Fail,Fail,False
5623,Pass,Pass,Pass,True
5624,Pass,Pass,Pass,True
5625,Pass,Pass,Pass,True
5626,Fail,Pass,Pass,False
5627,Fail,Pass,Pass,False
5628,Distinction,Pass,Pass,False
5629,Pass,Pass,Pass,True
5630,Pass,Pass,Pass,True
5631,Withdrawn,Pass,Pass,False
5632,Pass,Pass,Pass,True
5633,Fail,Fail,Fail,True
5634,Withdrawn,Pass,Pass,False
5635,Withdrawn,Pass,Pass,False
5636,Fail,Pass,Pass,False
5637,Withdrawn,Pass,Pass,False
5638,Withdrawn,Pass,Pass,False
5639,Withdrawn,Pass,Pass,False
5640,Fail,Pass,Pass,False
5641,Pass,Pass,Pass,True
5642,Pass,Pass,Pass,True
5643,Pass,Pass,Pass,True
5644,Withdrawn,Fail,Fail,False
5645,Withdrawn,Pass,Pass,False
5646,Distinction,Pass,Pass,False
5647,Withdrawn,Pass,Pass,False
5648,Distinction,Pass,Pass,False
5649,Pass,Pass,Pass,True
5650,Pass,Pass,Pass,True
5651,Pass,Pass,Pass,True
5652,Pass,Pass,Pass,True
5653,Pass,Pass,Pass,True
5654,Pass,Pass,Pass,True
5655,Withdrawn,Pass,Pass,False
5656,Pass,Pass,Pass,True
5657,Pass,Pass,Pass,True
5658,Pass,Pass,Pass,True
5659,Withdrawn,Pass,Pass,False
5660,Withdrawn,Pass,Pass,False
5661,Withdrawn,Pass,Pass,False
5662,Withdrawn,Fail,Fail,False
5663,Withdrawn,Fail,Fail,False
5664,Pass,Pass,Pass,True
5665,Pass,Pass,Pass,True
5666,Fail,Pass,Pass,False
5667,Pass,Pass,Pass,True
5668,Withdrawn,Pass,Pass,False
5669,Fail,Pass,Pass,False
5670,Pass,Pass,Pass,True
5671,Pass,Pass,Pass,True
5672,Fail,Pass,Pass,False
5673,Pass,Pass,Pass,True
5674,Withdrawn,Pass,Pass,False
5675,Pass,Pass,Pass,True
5676,Pass,Pass,Pass,True
5677,Withdrawn,Pass,Pass,False
5678,Withdrawn,Pass,Pass,False
5679,Withdrawn,Pass,Pass,False
5680,Pass,Pass,Pass,True
5681,Fail,Pass,Pass,False
5682,Fail,Pass,Pass,False
5683,Fail,Pass,Pass,False
5684,Withdrawn,Pass,Pass,False
5685,Fail,Pass,Pass,False
5686,Withdrawn,Fail,Fail,False
5687,Distinction,Pass,Pass,False
5688,Fail,Pass,Pass,False
5689,Distinction,Pass,Pass,False
5690,Pass,Pass,Pass,True
5691,Fail,Pass,Pass,False
5692,Pass,Pass,Pass,True
